Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-024512,2018-07,05/31/2018 16:56,Y, , ,1, , 91303,0,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,10315,TUXFORD DR,0, , ,10315,TUXFORD,847453.2,1036501
18-024512,2018-07,05/31/2018 16:56,Y, , ,1, , 91303,0,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,10315,TUXFORD DR,0, , ,10315,TUXFORD,847453.2,1036501
18-024512,2018-07,05/31/2018 16:56,Y, , ,1, , 91113,0,SIMPLE ASSAULT-ADULT/NO INJURY,10315,TUXFORD DR,0, , ,10315,TUXFORD,847453.2,1036501
18-032978,2018-07,06/01/2017 00:01,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4366,KENNERLY AVE,57, , ,4366,KENNERLY,894130.6,1030022
18-025905,2018-07,06/01/2018 01:00, , , ,1, , 66701,5,LARCENY-BICYCLES UNDER $500, , ,53, , , , ,0,0
18-025905,2018-07,06/01/2018 01:00, , , ,-1, , 69703,5,LARCENY-ALL OTH/FRM PRSN/UNDER $500, , ,53, , , , ,0,0
18-034013,2018-07,06/01/2018 10:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2620,LOUISIANA AVE,25, , ,4327,MORGANFORD,895543,1009938
18-031139,2018-07,06/01/2018 12:00,Y, , ,1, , 43024,3,ASSLT-AGGRAV-OTH-WPN-1ST-CHILD-DOMESTIC,2314,MENARD ST,21, , ,2314,MENARD,903535.2,1009099
18-031139,2018-07,06/01/2018 12:00,Y, , ,1, , 43024,3,ASSLT-AGGRAV-OTH-WPN-1ST-CHILD-DOMESTIC,2314,MENARD ST,21, , ,2314,MENARD,903535.2,1009099
18-033411,2018-07,06/02/2018 10:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3145,HAMPTON AVE,9, , ,3145,HAMPTON,880136.8,1009490
18-032351,2018-07,06/02/2018 10:30,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",0,BATES ST / S BROADWAY,1, , , , ,894061.4,993603.2
18-024919,2018-07,06/02/2018 22:26,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 11TH ST / SIDNEY ST,21, , , , ,902874.7,1008159
18-032781,2018-07,06/03/2018 09:11,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5009,STEFFENS AVE,5, , ,5009,STEFFENS,888182.8,999623.8
18-030828,2018-07,06/03/2018 13:55,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3145,LAFAYETTE AVE,31, , ,3520,COMPTON,896830.7,1013394
18-025369,2018-07,06/03/2018 17:14,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5708,MAFFITT AVE,50, , ,5708,MAFFITT,884735.6,1035276
18-030052,2018-07,06/03/2018 23:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,0,W FLORISSANT AVE / MIMIKA AVE,76, , ,1915,OLIVE,890668,1047772
18-031566,2018-07,06/04/2018 07:15,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5308,MAFFITT AVE,50, , ,5308,MAFFITT,887727.9,1033747
18-031028,2018-07,06/04/2018 16:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1511,WASHINGTON AVE,36, , ,1511,WASHINGTON,905693.6,1019435
18-025267,2018-07,06/05/2018 00:10, , , ,-1, , 38421,4,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL, ,GRAND MONTGOMERY,59, , , , ,0,0
18-025345,2018-07,06/05/2018 11:00,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4732,NEWCOMB PL,54, , ,4732,NEWCOMB,890083.5,1029113
18-030136,2018-07,06/06/2018 00:01,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,3700,NEBRASKA AVE,19, , ,3600,HYDRAULIC,0,0
18-026603,2018-07,06/06/2018 01:04,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4902,LOTUS AVE,55, , ,4902,LOTUS,889688.1,1031087
18-025815,2018-07,06/07/2018 23:15, , , ,1, ,263120,5,OBSTRUCT GOVRN OP-FALSE REPORT,1377,HODIAMONT,78, , ,6250,PAGE,0,0
18-025815,2018-07,06/07/2018 23:15, , , ,-1, , 38111,5,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,1377,HODIAMONT,78, , ,6250,PAGE,0,0
18-025886,2018-07,06/08/2018 11:35,Y, , ,1, ,103000,6,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,4901,UNION BLVD,71,UNITED MARKET, ,4900,UNION,891567.3,1039846
18-035182,2018-07,06/08/2018 12:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",3653,LIERMANN AVE,16, , ,3653,LIERMANN,892589.4,1001850
18-033809,2018-07,06/08/2018 12:42,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,4736,COTE BRILLIANTE AVE,55, , ,4736,COTE BRILLIANTE,890569.6,1029908
18-026136,2018-07,06/09/2018 20:05, , , ,1, , 44012,3,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",3409,MISSOURI,18, , ,3409,MISSOURI,0,0
18-026136,2018-07,06/09/2018 20:05, , , ,-1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3409,MISSOURI,18, , ,3409,MISSOURI,0,0
18-026617,2018-07,06/09/2018 23:43,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5575,ST LOUIS AVE,50, , ,5575,ST LOUIS,886057.4,1035920
18-032215,2018-07,06/10/2018 16:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1511,WASHINGTON AVE,36, , ,1511,WASHINGTON,905693.6,1019435
18-026281,2018-07,06/10/2018 16:53,Y, , ,1, ,204100,4,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,0,N 9TH ST / CHESTNUT ST,35,CITY GARDEN PARK,INTERSATE - 70, , ,907616.8,1017455
18-026623,2018-07,06/11/2018 00:16,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3535,GOODFELLOW BLVD,50, , ,3535,GOODFELLOW,885029.4,1038336
18-026630,2018-07,06/11/2018 00:45,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3340,GOODFELLOW BLVD,50, , ,3340,GOODFELLOW,885188.8,1037567
18-026432,2018-07,06/11/2018 12:24,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3457,POTOMAC ST,19, , ,3457,POTOMAC,894067.2,1005126
18-031687,2018-07,06/11/2018 13:00,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,3739,PAGE BLVD,77,PLAYTIME ACADEMY CHILD CARE CENTER,DAY CARE CENTER,3739,PAGE,897146.1,1024786
18-026474,2018-07,06/11/2018 16:30, , , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,4200,MERAMEC,5, , ,4200,MERAMEC,0,0
18-033166,2018-07,06/12/2018 02:15,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6124,N BROADWAY,79, , ,6124,BROADWAY,900558.8,1038456
18-026644,2018-07,06/12/2018 07:53,Y, , ,1, ,179210,3,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,3500,MINNESOTA AVE,19, , ,3500,MINNESOTA,0,0
18-031988,2018-07,06/12/2018 09:10,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1922,SEMPLE AVE,50, , ,1922,SEMPLE,885986.8,1033099
18-031795,2018-07,06/12/2018 10:16,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4720,S BROADWAY,17, , ,4720,BROADWAY,895912.1,996407
18-034050,2018-07,06/12/2018 12:29,Y, , ,1, ,242000,1,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,4539,MICHIGAN AVE,17, , ,4539,MICHIGAN,894434.9,997854.6
18-031881,2018-07,06/12/2018 13:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6004,MARMADUKE AVE,11, , ,6004,MARMADUKE,880156.1,1011002
18-033887,2018-07,06/12/2018 18:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1417,HICKORY LN,33, , ,1417,HICKORY,904509.8,1013818
18-033864,2018-07,06/13/2018 09:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
18-034026,2018-07,06/13/2018 12:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,8746,PARK LN,73, , ,8746,PARK,892522.2,1050476
18-032854,2018-07,06/13/2018 12:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4729,GOODFELLOW BLVD,70, , ,4729,GOODFELLOW,886999.3,1043270
18-033539,2018-07,06/13/2018 22:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,EMILY ST / E OBEAR AVE,66, , , , ,902767.8,1033088
18-026931,2018-07,06/13/2018 23:00, , , ,1, , 32111,4,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,208, ,35, , ,208,9TH,0,0
18-026931,2018-07,06/13/2018 23:00, , , ,-1, , 51211,4,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,208, ,35, , ,208,9TH,0,0
18-027143,2018-07,06/14/2018 05:00, , , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5461,DELMAR,49, ,:  LEASING OFFICE,5461,DELMAR,0,0
18-027143,2018-07,06/14/2018 05:00, , , ,-1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5461,DELMAR,49, ,:  LEASING OFFICE,5461,DELMAR,0,0
18-027002,2018-07,06/14/2018 12:00,Y, , ,1, ,151400,4,WEAPONS-STATE VIOL/DEFACED FIREARM,1000,SELBY PL,61, , ,1000,SHELBY,906212.9,1020777
18-031679,2018-07,06/14/2018 15:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",4000,GRAVOIS AVE,15, , ,4000,GRAVOIS,890749.3,1003870
18-027174,2018-07,06/14/2018 17:45,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3654,ILLINOIS AVE,18, ,APT 3,3654,ILLINOIS,899479.5,1002981
18-027187,2018-07,06/15/2018 11:00,Y, , ,1, ,151130,2,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4974,PARKER AVE,14, , ,4974,PARKER,884774.5,1007004
18-031633,2018-07,06/15/2018 12:00,Y, , ,1, ,115100,6,FRAUD-STEALING BY DECEIT/OVER $150,3904,ASHLAND AVE,56, , ,3904,ASHLAND,898846.8,1029826
18-032441,2018-07,06/15/2018 15:17,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,5500,ASHLAND AVE,50, , ,5567,GREER,887118.9,1036261
18-033883,2018-07,06/16/2018 14:07,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1465,RUTGER LN,33, , ,1465,RUTGER,904108.4,1013424
18-031533,2018-07,06/16/2018 21:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",700,CLARK AVE,35,BUSCH STADIUM, ,601,CLARK,907901.1,1016212
18-033868,2018-07,06/17/2018 14:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
18-033874,2018-07,06/17/2018 15:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
18-027957,2018-07,06/17/2018 21:00, , , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2649,GRAVOIS,24, , ,2649,GRAVOIS,0,0
18-027957,2018-07,06/17/2018 21:00, , , ,-1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",2649,GRAVOIS,24, , ,2649,GRAVOIS,0,0
18-030875,2018-07,06/18/2018 00:01,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,3446,TENNESSEE AVE,30, ,2ND FLOOR,3446,TENNESSEE,894450,1005141
18-027696,2018-07,06/18/2018 02:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,220,S TUCKER BLVD,35, , ,919,JEFFERSON,906262.9,1016703
18-027610,2018-07,06/18/2018 02:30, , , ,-1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4500,BROADWAY,64, , ,4949, ,0,0
18-027649,2018-07,06/18/2018 05:38,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,4400,LOUISIANA AVE,16, , , , ,0,0
18-027659,2018-07,06/18/2018 08:52,Y, , ,1, , 82000,5,ARSON-2ND DEGREE/SUCCESS,1432,BELT AVE,78, , ,1432,BELT,884901.6,1031573
18-027664,2018-07,06/18/2018 09:52,Y, , ,1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,817,MCLARAN AVE,74, , ,817,MCLARAN,897055.9,1049384
18-031549,2018-07,06/18/2018 13:00,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,2700,HENRIETTA ST,31, , ,2700,HENRIETTA,0,0
18-031968,2018-07,06/18/2018 16:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4600,CHIPPEWA ST,5,T&K NAIL, ,3763,MERAMEC,885747.1,1003901
18-033504,2018-07,06/18/2018 21:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4117,ASHLAND AVE,56, , ,4117,ASHLAND,897717.4,1030692
18-033168,2018-07,06/18/2018 23:56,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5310,N EUCLID AVE,71, ,@EUCLID PZ,5310,EUCLID,894542.1,1038824
18-033555,2018-07,06/19/2018 00:01,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,3906,N 23RD ST,65, , ,3501,22ND,903539.3,1029744
18-027855,2018-07,06/19/2018 09:25,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1525,CHOUTEAU AVE,36,SALAMA SUPERMARKET,PARKING LOT,1525,CHOUTEAU,903834.3,1014814
18-033170,2018-07,06/19/2018 10:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3720,N KINGSHIGHWAY BLVD,69, , ,3720,KINGSHIGHWAY,891316,1035410
18-027918,2018-07,06/19/2018 12:30,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4725,MARGARETTA AVE,69, , ,4725,MARGARETTA,893493.9,1035094
18-032463,2018-07,06/19/2018 15:33,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,5500,ASHLAND AVE,50, , ,5500,ASHLAND,887115.4,1036264
18-031682,2018-07,06/19/2018 22:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4567,WEST PINE BLVD,38,THE ORION, ,4567,WEST PINE,889042.8,1022411
18-033064,2018-07,06/20/2018 08:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6109,DEWEY AVE,3, , ,6109,DEWEY,888850.8,995042.5
18-031058,2018-07,06/20/2018 12:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",5201,ALABAMA AVE,1, , ,5201,ALABAMA,892555.7,996066.8
18-035536,2018-07,06/20/2018 12:55,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3548,S GRAND BLVD,19, , ,3548,GRAND,893500.6,1004716
18-030465,2018-07,06/20/2018 15:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3445,ARSENAL ST,25, , ,3445,ARSENAL,894711.4,1008364
18-035345,2018-07,06/20/2018 16:40,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3501,ITASKA ST,16, , ,3501,ITASKA,892490.8,997846.3
18-028290,2018-07,06/21/2018 09:01,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,4700,MICHIGAN AVE,17, , ,4700,MICHIGAN,0,0
18-035504,2018-07,06/21/2018 11:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2103,CASS AVE,60, ,NUISANCE ABATEMENT PROPERTY,2103,CASS,903833.6,1023597
18-029425,2018-07,06/21/2018 12:00, , , ,-1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5333,BULWER,64, , ,5333,BULWER,0,0
18-035525,2018-07,06/21/2018 13:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1033,MORRISON AVE,34, , ,1033,MORRISON,905785.9,1013146
18-035556,2018-07,06/21/2018 17:09,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2316,TEXAS AVE,24, , ,2316,TEXAS,899236.3,1010047
18-032826,2018-07,06/21/2018 17:57,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1641,S KINGSHIGHWAY BLVD,12, , ,1641,KINGSHIGHWAY,886712.8,1014540
18-028351,2018-07,06/21/2018 18:00,Y, , ,1, ,151130,4,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,916,MANHATTAN PL,62, , ,3309,MANHATTAN,908580.1,1021740
18-033855,2018-07,06/21/2018 19:30,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6332,GARDENVILLE AVE,6, , ,6332,GARDENVILLE,882545.1,998565
18-034193,2018-07,06/21/2018 21:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4235,UTAH ST,15, , ,4235,UTAH,888804.8,1007062
18-035126,2018-07,06/22/2018 09:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1421,HICKORY LN,33, , ,1421,HICKORY,904245.2,1013903
18-035296,2018-07,06/22/2018 09:11,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4301,S 37TH ST,16, , ,4301,37TH,892553.4,1000351
18-028457,2018-07,06/22/2018 10:26,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,COTE BRILLIANTE AVE / HAMILTON,50, ,ON SIDEWALK, , ,882607.4,1034788
18-035522,2018-07,06/22/2018 16:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1033,MORRISON AVE,34, , ,1033,MORRISON,905785.9,1013146
18-028608,2018-07,06/23/2018 01:00, , , ,-1, , 83000,5,ARSON-KNOWINGLY BURNING/SUCCESS,4639,MARKET,56, , ,4639,MARKET,0,0
18-028669,2018-07,06/23/2018 12:09,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,8117,VIOLAVIEW DR,1, , ,8117,VIOLAVIEW,885044.8,989164.2
18-028730,2018-07,06/23/2018 19:15,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,LAFAYETTE AVE / TRUMAN PKWY,33, , , , ,903279.3,1012431
18-034066,2018-07,06/23/2018 23:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,536,ROSEDALE AVE,46, , ,536,ROSEDALE,878476.9,1027194
18-028809,2018-07,06/24/2018 10:49,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CLARENCE AVE / ROSALIE ST,68, , , , ,898111.4,1036008
18-030798,2018-07,06/24/2018 12:00,Y, , ,1, ,103000,6,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,6342,LAURA AVE,76, , ,6342,LAURA,887462.9,1044798
18-030350,2018-07,06/24/2018 16:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,5861,NOTTINGHAM AVE,8, , ,5861,NOTTINGHAM,878808.6,1002673
18-029399,2018-07,06/25/2018 00:01,Y, , ,1, , 65701,0,LARCENY-MTR VEH PARTS UNDER $500,0,UNKNOWN,0, ,CENTRAL PATROL DIVISION,919,JEFFERSON,0,0
18-028908,2018-07,06/25/2018 01:02,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DELMAR BLVD / N TAYLOR AVE,38, , , , ,890637.1,1025747
18-031736,2018-07,06/25/2018 06:30,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,609,CLARA AVE,47, , ,609,CLARA,882264.8,1026647
18-032182,2018-07,06/25/2018 07:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4519,IDAHO AVE,16, , ,4519,IDAHO,893597.9,998311.9
18-031610,2018-07,06/25/2018 07:00,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3202,S KINGSHIGHWAY BLVD,15,HOME DEPOT, ,3202,KINGSHIGHWAY,886045.3,1008369
18-031553,2018-07,06/25/2018 08:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5964,OAKHERST PL,48, , ,5964,OAKHERST,880259.6,1031844
18-034403,2018-07,06/25/2018 09:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,CHOUTEAU AVE / MISSOURI AVE,32, , , , ,901288.3,1015486
18-029011,2018-07,06/25/2018 14:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4116,PENNSYLVANIA AVE,16, , ,4116,PENNSYLVANIA,895729.7,1000565
18-032079,2018-07,06/25/2018 15:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",1508,ORCHID AVE,73, , ,1508,ORCHID,894030.1,1050985
18-035532,2018-07,06/25/2018 16:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3434,CALIFORNIA AVE,19, , ,3434,CALIFORNIA,897405.4,1004786
18-033391,2018-07,06/25/2018 17:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5269,ROBIN AVE,72, , ,5269,ROBIN,891142.7,1044102
18-029088,2018-07,06/25/2018 20:00,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3828,LOUISIANA AVE,16, , ,3828,LOUISIANA,894391.2,1002661
18-033169,2018-07,06/25/2018 20:45,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5310,N EUCLID AVE,71, ,@EUCLID PZ,5310,EUCLID,894542.1,1038824
18-031013,2018-07,06/25/2018 21:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,ARKANSAS AVE / OSAGE ST,16, , ,7707,ALASKA,893572.8,1001861
18-035541,2018-07,06/25/2018 22:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1919,S JEFFERSON AVE,24, ,@MCDONALDS -  JEFFERSON,1919,JEFFERSON,899651.5,1011937
18-029129,2018-07,06/25/2018 23:30, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3248,PENNSYLVANIA,30, , ,3248,PENNSYLVANIA,0,0
18-033195,2018-07,06/26/2018 09:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,8421,CHURCH RD,74, , ,8421,CHURCH,896270.3,1048946
18-029367,2018-07,06/26/2018 11:00,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
18-032470,2018-07,06/26/2018 12:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,6982,MARQUETTE AVE,9, , ,6982,MARQUETTE,874206,1007515
18-033872,2018-07,06/26/2018 12:57,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,1411,N 7TH ST,62, , ,1411,7TH,909398.9,1021437
18-031492,2018-07,06/26/2018 13:21,Y, , ,1, ,103000,1,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,5012,S 37TH ST,16, , ,5012,37TH,890939.8,997964.4
18-029213,2018-07,06/26/2018 14:20,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,3720,N KINGSHIGHWAY BLVD,69, ,@ WALGREENS,3720,KINGSHIGHWAY,891316,1035410
18-029382,2018-07,06/26/2018 16:00,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3922,LOUISIANA AVE,16, , ,3922,LOUISIANA,894295,1002059
18-030277,2018-07,06/26/2018 17:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1531,PINE ST,36, , ,1531,PINE,905381.8,1018367
18-029795,2018-07,06/26/2018 17:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2534,N GRAND BLVD,59, ,@HOTEL- GRAND MOTEL,2534,GRAND,899572.2,1026783
18-029265,2018-07,06/26/2018 17:45,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3309,ARSENAL ST,25, , ,3309,ARSENAL,895389.3,1008266
18-029264,2018-07,06/26/2018 18:25,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,710,N 2ND ST,35,THE LOU, ,710,2ND,910429,1018494
18-035758,2018-07,06/27/2018 07:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4930,CHRISTY BLVD,5,BURLINGTON COAT FACTORY, ,4930,CHRISTY,884082.3,1001677
18-029951,2018-07,06/27/2018 08:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1406,N 16TH ST,61, , ,1406,16TH,906237.2,1022347
18-029384,2018-07,06/27/2018 11:27,Y, , ,1, ,265100,6,SAFETY-FIREWORKS VIOLATION,4979,NATURAL BRIDGE AVE,69, ,@MCDONALDS - NATURAL BRIDGE, , ,891403.6,1035206
18-030969,2018-07,06/27/2018 17:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3921,RANDALL ST,5, , ,3921,RANDALL,889461.1,999321.6
18-029481,2018-07,06/27/2018 17:30,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,9215,RIVERVIEW DR,75, , ,9215,RIVERVIEW,900507.4,1055594
