Index,Crime,District,Neighborhood,ILEADSStreet,Longitude,Latitude
7353,64601,2,14,OLEATHA AVE,-90.28469452,38.59702397
7354,69702,2,15,WYOMING ST,-90.24885413,38.59947606
7355,265321,2,27,DETONTY ST,-90.24801285,38.61671046
7356,266510,4,36,S 15TH ST,-90.203741,38.62517403
7357,266510,4,36,S 14TH ST,-90.20137717,38.62745537
7358,266510,4,35,S BROADWAY,-90.19052361,38.62246254
7359,67701,3,31,OHIO AVE,-90.2210192,38.6219516
7360,266510,4,35,N 6TH ST,-90.18920862,38.62909869
7361,130000,5,78,HAMILTON AVE,-90.2839405,38.67200816
7362,91113,3,30,WYOMING ST,-90.22543489,38.59657043
7363,265321,5,48,N SKINKER BLVD,-90.29838308,38.65940278
7364,65701,4,77,JOSEPHINE BAKER BLVD,-90.22491932,38.64462838
7365,64711,6,68,N NEWSTEAD AVE,-90.23580486,38.6705968
7366,142320,5,50,UNION BLVD,-90.26476061,38.67058997
7367,65701,2,15,CHIPPEWA ST,-90.25577254,38.58990464
7368,51322,2,9,NOTTINGHAM PL,-90.31648162,38.58900507
7369,31211,5,50,NATURAL BRIDGE AVE,-90.27057253,38.68517126
7370,64701,2,27,BOTANICAL AVE,-90.25760206,38.61038213
7371,152200,3,23,MISSOURI AVE / RUSSELL BLVD,-90.21975185,38.61095388
7372,65601,2,10,MANCHESTER AVE,-90.29735523,38.62023323
7373,65701,5,53,ENRIGHT AVE,-90.25943673,38.65203604
7374,64701,4,77,OLIVE ST,-90.22727337,38.63610508
7375,51312,6,76,THEKLA AVE,-90.25383508,38.70367199
7376,69603,6,74,RIVERVIEW BLVD,-90.2354728,38.72254277
7377,51312,2,8,CHILDRESS AVE,-90.29950654,38.59278035
7378,265321,6,66,E OBEAR AVE,-90.21084,38.67042791
7379,69702,1,16,LOUISIANA AVE,-90.24331107,38.578758
7380,265321,3,31,CHOUTEAU AVE / S COMPTON AVE,-90.22947385,38.6247009
7381,250000,4,37,S GRAND BLVD,-90.23441588,38.63366117
7382,36421,1,1,S GRAND BLVD,-90.25777394,38.56434074
7383,67701,1,6,GRAVOIS AVE,-90.28585829,38.56981215
7384,130000,3,19,POTOMAC ST,-90.23584576,38.59306038
7385,182130,5,78,DR MARTIN LUTHER KING DR,-90.28585836,38.67513378
7386,250000,4,35,LOCUST ST,-90.19567586,38.6299477
7387,265321,4,35,N 10TH ST,-90.19254775,38.63485471
7388,64701,6,74,RIVERVIEW BLVD,-90.23733961,38.72312361
7389,67701,3,23,GEYER AVE,-90.21507224,38.61170046
7390,250000,4,35,CARR ST,-90.18525001,38.63401703
7391,64601,1,3,HOLLY HILLS AVE,-90.26216555,38.56427533
7392,91114,4,61,N 14TH ST,-90.19597333,38.64123968
7393,241100,3,31,PARK AVE,-90.23252395,38.61964717
7394,63701,4,59,N GRAND BLVD,-90.22687593,38.64728826
7395,265321,6,68,MARY AVE,-90.22113961,38.67235857
7396,63701,4,59,DR MARTIN LUTHER KING DR,-90.22938292,38.64944688
7397,265321,6,71,UNION BLVD,-90.23953508,38.69506286
7398,71013,2,15,S KINGSHIGHWAY BLVD,-90.27024224,38.59786146
7399,64601,6,79,HALL ST,-90.21466809,38.69342869
7400,265321,6,67,CARTER AVE / PRAIRIE AVE,-90.21565471,38.66997566
7401,229999,3,20,S BROADWAY,-90.2007929,38.60766675
7402,130000,5,57,W GARFIELD AVE,-90.24037757,38.6572949
7403,265321,6,76,W FLORISSANT AVE / MIMIKA AVE,-90.25307486,38.71084813
7404,265321,2,43,GARNER AVE,-90.30487003,38.6203833
7405,229999,3,21,CARROLL ST,-90.20105735,38.61072913
7406,229999,3,20,S BROADWAY,-90.19912226,38.60849448
7407,183130,4,36,OLIVE ST,-90.20771115,38.63198565
7408,151130,5,54,MCMILLAN AVE,-90.2541969,38.6535354
7409,142320,6,68,FARLIN AVE,-90.22795534,38.66990331
7410,142320,2,44,FOREST AVE / W PARK AVE,-90.30452317,38.62824431
7411,182130,6,72,RIVERVIEW BLVD,-90.25667792,38.70040209
7412,51122,3,19,PENNSYLVANIA AVE,-90.23329142,38.59339508
7413,51112,6,74,JORDAN AVE,-90.2302859,38.72207236
7414,72140,1,1,I 55 SOUTHBOUND / LOUGHBOROUGH,-90.25932402,38.5567857
7415,151110,6,71,QUEENS AVE,-90.24202734,38.68940361
7416,68701,4,36,N 17TH ST,-90.20455165,38.63055808
7417,51122,1,1,ALASKA AVE,-90.24952126,38.56940915
7418,91113,3,20,S 7TH ST,-90.20188376,38.6079908
7419,31421,5,46,DELMAR BLVD,-90.29971198,38.65542899
7420,51112,5,50,THEODOSIA AVE,-90.28291836,38.67527389
7421,69603,4,36,N 15TH ST,-90.20210475,38.6291899
7422,69702,6,74,GARTH AVE,-90.23275428,38.71254708
7423,64601,4,62,N 3RD ST,-90.18574088,38.63384261
7424,142320,6,70,DARBY ST / MARGARETTA AVE,-90.27327901,38.69033882
7425,142320,4,65,N 14TH ST,-90.19783387,38.65957618
7426,51112,1,16,DUNNICA AVE,-90.24877726,38.58749812
7427,69703,1,1,MICHIGAN AVE,-90.25535746,38.55373991
7428,142320,4,64,N BROADWAY,-90.18552758,38.63827394
7429,69702,4,60,BENTON ST,-90.20755039,38.64949319
7430,65701,2,15,MIAMI ST,-90.2548536,38.59284087
7431,64601,2,27,S GRAND BLVD,-90.2409425,38.61165624
7432,265321,4,35,N 9TH ST,-90.19234458,38.63299794
7433,250000,4,36,I 64 EASTBOUND / S JEFFERSON A,-90.2179758,38.62702975
7434,51322,2,14,POTOMAC ST,-90.27421894,38.59719095
7435,69702,2,8,HIGH CIR,-90.30432791,38.57886163
7436,83000,3,30,IOWA AVE,-90.22746064,38.59893118
7437,250000,4,36,N TUCKER BLVD,-90.19666567,38.6330614
7438,115100,2,15,S KINGSHIGHWAY BLVD,-90.26962218,38.60268485
7439,266999,2,15,S KINGSHIGHWAY BLVD,-90.26962218,38.60268485
7440,266999,5,54,MARCUS AVE,-90.25347394,38.66023389
7441,72113,1,6,HAMPSHIRE DR,-90.29373779,38.56643972
7442,64701,5,47,WASHINGTON TER,-90.2748674,38.65145991
7443,229999,4,35,N 9TH ST,-90.19403169,38.6274611
7444,266510,4,36,N 17TH ST,-90.20431879,38.6312577
7445,265321,5,78,DR MARTIN LUTHER KING DR / HAM,-90.28252717,38.6737437
7446,65701,5,47,PERSHING AVE,-90.27777727,38.64829394
7447,64701,2,44,WEST PARK AVE,-90.30486706,38.62819546
7448,229999,3,16,DUNNICA AVE,-90.24287385,38.58747431
7449,229999,4,59,DR MARTIN LUTHER KING DR,-90.22074754,38.64118336
7450,71013,5,50,NORTHLAND AVE,-90.26582604,38.67254719
7451,64701,2,41,MANCHESTER AVE,-90.28657662,38.62290508
7452,69602,4,59,ST LOUIS AVE,-90.2198489,38.65410347
7453,229999,3,16,S GRAND BLVD,-90.24399939,38.58164714
7454,250000,4,36,CLARK AVE,-90.19950213,38.62657462
7455,64701,2,41,MANCHESTER AVE,-90.28657662,38.62290508
7456,64601,5,38,S KINGSHIGHWAY BLVD,-90.26548418,38.63624283
7457,51212,6,72,GENEVIEVE AVE,-90.24594494,38.6991244
7458,142320,3,21,LAMI ST,-90.20711027,38.6036215
7459,51212,6,74,NASSAU DR,-90.23235327,38.72290362
7460,229999,1,16,S GRAND BLVD,-90.24404941,38.5804665
7461,64701,5,47,PERSHING AVE,-90.27588983,38.64810636
7462,142320,3,19,PENNSYLVANIA AVE,-90.23463703,38.59017441
7463,142320,5,38,WATERMAN BLVD,-90.2734062,38.64877707
7464,250000,4,36,N TUCKER BLVD,-90.19666567,38.6330614
7465,229999,3,24,GRAVOIS AVE,-90.22343227,38.60508635
7466,142320,5,47,PERSHING AVE,-90.27777727,38.64829394
7467,73413,1,7,ITASKA ST,-90.28403204,38.58444909
7468,142320,3,19,MINNESOTA AVE,-90.23520651,38.59306168
7469,265321,4,35,I 55 NORTHBOUND / POPLAR STREE,-90.18550468,38.61907442
7470,265321,2,11,WATSON RD,-90.29116457,38.60813751
7471,64701,1,6,EICHELBERGER ST,-90.28246259,38.58110437
7472,64701,5,48,N SKINKER BLVD,-90.29966711,38.65808421
7473,51312,4,36,WASHINGTON AVE,-90.20612442,38.63340681
7474,64711,5,48,ENRIGHT AVE / N SKINKER BLVD,-90.29951504,38.65660665
7475,182400,5,50,MAFFITT AVE,-90.27461143,38.67738076
7476,51312,4,61,N 16TH ST,-90.2005803,38.6365835
7477,142320,3,19,MICHIGAN AVE,-90.23563552,38.5934306
7478,52322,4,64,N BROADWAY,-90.20129974,38.67098881
7479,63701,6,69,N KINGSHIGHWAY BLVD,-90.25092165,38.67689886
7480,64701,2,44,NASHVILLE AVE,-90.30404846,38.62774101
7481,182250,4,36,LOCUST ST,-90.19831406,38.63050372
7482,250000,4,64,N BROADWAY,-90.20236757,38.67160936
7483,65701,1,16,S GRAND BLVD,-90.2460535,38.57789462
7484,250000,4,36,CLARK AVE,-90.20191688,38.62595198
7485,142320,5,78,HODIAMONT AVE,-90.28682821,38.67362805
7486,31112,1,1,LOUISIANA AVE,-90.25041019,38.56875175
7487,142320,5,47,PERSHING AVE,-90.2748761,38.64800831
7488,51212,1,16,MERAMEC ST,-90.25505495,38.5868167
7489,142320,5,78,DR MARTIN LUTHER KING DR,-90.26937966,38.66617552
7490,64701,4,36,N 14TH ST / ST CHARLES ST,-90.19976678,38.63194357
7491,91113,3,25,ARKANSAS AVE,-90.23935956,38.60653157
7492,52312,2,15,GRAVOIS AVE,-90.25027469,38.59303988
7493,142320,5,52,LEXINGTON AVE,-90.25338044,38.67503686
7494,265321,3,20,S 7TH ST,-90.20263606,38.60615295
7495,69711,4,64,N BROADWAY,-90.19215831,38.65706536
7496,91114,5,50,HAMILTON AVE,-90.27517388,38.68402417
7497,65701,3,25,MICHIGAN AVE,-90.23473525,38.60094419
7498,265321,1,2,E DAVIS ST,-90.25630092,38.53892962
7499,64711,6,74,SELLS AVE,-90.23700496,38.71506645
7500,42011,4,77,FRANKLIN AVE,-90.2268877,38.64077499
7501,241100,2,29,FOLSOM AVE,-90.24260478,38.62049905
7502,130000,4,65,N 22ND ST,-90.20515391,38.65701097
7503,64701,3,22,S TUCKER BLVD,-90.20697131,38.61146078
7504,142320,5,50,UNION BLVD,-90.26217423,38.67431093
7505,41013,1,7,S KINGSHIGHWAY BLVD,-90.27450641,38.59041453
7506,43201,6,74,N BROADWAY,-90.22869913,38.71947658
7507,265321,4,36,S JEFFERSON AVE / WALNUT PL,-90.21633261,38.62988702
7508,142320,6,66,E PRAIRIE AVE,-90.20941238,38.6738842
7509,265321,5,48,N SKINKER PKWY,-90.29451524,38.66276803
7510,142320,5,48,PAGE BLVD,-90.27596501,38.66264335
7511,142320,5,47,BELT AVE,-90.27805612,38.64927476
7512,142320,3,16,PENNSYLVANIA AVE,-90.23613944,38.58279672
7513,51330,5,56,DICK GREGORY PL,-90.25065496,38.66229284
7514,44015,5,58,ENRIGHT AVE,-90.24416676,38.64703629
7515,51112,3,16,OSAGE ST,-90.23813324,38.5841165
7516,41013,6,72,ALCOTT AVE,-90.25097488,38.69287459
7517,91114,3,33,PEABODY CT,-90.20601174,38.61736486
7518,265321,1,4,GRAVOIS AVE,-90.28374673,38.5709764
7519,51122,6,74,N BROADWAY,-90.22920724,38.71653418
7520,142310,6,76,GOODFELLOW BLVD,-90.25497986,38.71302962
7521,69702,4,77,FINNEY AVE,-90.23497696,38.6463321
7522,265321,3,20,S 7TH ST / RUSSELL BLVD,-90.2032786,38.60614359
7523,241300,4,36,N 15TH ST,-90.20158377,38.6308169
7524,182400,6,72,RIVERVIEW BLVD,-90.25607204,38.70133992
7525,65701,3,25,S GRAND BLVD,-90.24327049,38.5938897
7526,69702,1,3,FEDERER ST,-90.26168978,38.56547462
7527,64701,2,9,HAMPTON AVE,-90.29143,38.60433212
7528,69703,6,72,RIVERVIEW BLVD,-90.25607204,38.70133992
7529,142320,1,17,DELOR ST / I 55 NORTHBOUND,-90.23858796,38.56946653
7530,229999,1,2,S BROADWAY,-90.25858096,38.54641406
7531,182400,4,36,LOCUST ST,-90.19865282,38.63102906
7532,69602,4,59,GAMBLE ST,-90.21726091,38.64149077
7533,65701,1,5,S KINGSHIGHWAY BLVD,-90.27430924,38.58935971
7534,182250,4,36,LOCUST ST,-90.19831406,38.63050372
7535,51112,3,30,WYOMING ST,-90.22850484,38.59761281
7536,115100,3,31,OHIO AVE,-90.22185413,38.61938065
7537,41013,3,33,GRATTAN ST,-90.20795208,38.61884977
7538,265321,4,59,DR MARTIN LUTHER KING DR / GLA,-90.21750881,38.63979164
7539,250000,4,35,OLIVE ST,-90.19398661,38.6287598
7540,142320,1,80,LOUGHBOROUGH AVE,-90.25997197,38.55712012
7541,182250,4,67,N GRAND BLVD,-90.21235503,38.66671095
7542,31421,4,35,LOCUST ST,-90.19382551,38.63001152
7543,31421,4,60,HOWARD ST,-90.21198825,38.64714272
7544,266510,4,36,N TUCKER BLVD,-90.19767581,38.63102379
7545,51322,1,3,FILLMORE ST,-90.25784844,38.56579735
7546,51312,5,78,UNION BLVD,-90.26997204,38.66394701
7547,63701,1,5,CHIPPEWA ST,-90.27205148,38.59026973
7548,64701,5,38,LINDELL BLVD,-90.2444374,38.64014189
7549,250000,4,36,N TUCKER BLVD,-90.19666567,38.6330614
7550,91113,2,29,S GRAND BLVD,-90.23934156,38.61934128
7551,263422,6,76,W FLORISSANT AVE,-90.25440013,38.7123282
7552,250000,4,35,LOCUST ST,-90.19531093,38.63023507
7553,241100,2,15,S GRAND BLVD,-90.24345559,38.59683649
7554,265321,5,51,PAGE BLVD / UNION BLVD,-90.27186188,38.66096317
7555,64601,5,38,IKEA WAY,-90.24267911,38.63486038
7556,242000,1,5,VARRELMANN AVE,-90.26202148,38.58377758
7557,65601,4,37,FOREST PARK AVE / S VANDEVENTE,-90.24221289,38.6350296
7558,71040,6,73,MIMIKA AVE,-90.25171025,38.71315727
7559,51112,5,54,EVANS AVE,-90.24782375,38.65660549
7560,265321,3,19,MICHIGAN AVE,-90.23669792,38.59147514
7561,265321,6,86,N BROADWAY / N CALVARY AVE,-90.22938771,38.70250588
7562,265321,6,66,ADELAIDE AVE / I 70 EASTBOUND,-90.21137405,38.67952364
7563,67601,6,71,EMERSON AVE,-90.24898985,38.69252711
7564,51111,3,16,OSAGE ST,-90.23813324,38.5841165
7565,266520,1,5,MORGANFORD RD,-90.26392072,38.58880925
7566,266999,2,8,HAMPTON AVE,-90.29551756,38.59252082
7567,63701,2,8,HAMPTON AVE,-90.29551756,38.59252082
7568,265321,5,48,ETZEL AVE / N SKINKER PKWY,-90.29364601,38.66568814
7569,65701,3,16,KEOKUK ST,-90.23493512,38.58503743
7570,65701,5,52,GERALDINE AVE / PALM ST,-90.25675498,38.67744109
7571,142320,6,69,CARTER AVE,-90.23849777,38.6813503
7572,265321,3,23,RUSSELL BLVD,-90.21975185,38.61095388
7573,10000,5,56,SAINT LOUIS AVE,-90.24332789,38.66545949
7574,266510,4,36,N TUCKER BLVD,-90.19767581,38.63102379
7575,63701,2,15,S KINGSHIGHWAY BLVD,-90.26962218,38.60268485
7576,266999,2,15,S KINGSHIGHWAY BLVD,-90.26962218,38.60268485
7577,182250,6,74,CHURCH RD,-90.23308433,38.71841304
7578,229999,1,16,S GRAND BLVD,-90.24415286,38.58207036
7579,67701,4,59,FRANKLIN AVE,-90.21866396,38.63904205
7580,265321,6,68,LEE AVE,-90.23199565,38.67438846
7581,69602,4,59,GAMBLE ST,-90.21623921,38.64150477
7582,64601,2,13,MAGNOLIA AVE,-90.27578849,38.61005043
7583,182250,5,57,COTE BRILLIANTE AVE,-90.23776291,38.6556882
7584,63701,2,8,HAMPTON AVE,-90.29551756,38.59252082
7585,266999,2,8,HAMPTON AVE,-90.29551756,38.59252082
7586,69702,3,18,S BROADWAY,-90.22744458,38.58170862
7587,142320,1,1,BATES ST,-90.25222968,38.56773357
7588,265321,2,39,VISTA AVE,-90.25671672,38.62434608
7589,65601,2,13,ARSENAL ST,-90.27619292,38.60592407
7590,65701,4,62,CARR ST,-90.19222084,38.63573804
7591,229999,3,19,S GRAND BLVD,-90.24388582,38.58880282
7592,64701,2,13,DALTON AVE,-90.28494931,38.6082608
7593,65701,4,62,CARR ST,-90.19034999,38.63532396
7594,229999,4,35,OLIVE ST,-90.19558172,38.62944495
7595,182999,5,38,N KINGSHIGHWAY BLVD / WEST PIN,-90.26499814,38.64249431
7596,182400,4,35,S TUCKER BLVD,-90.19849514,38.62563292
7597,69702,6,68,ADELAIDE AVE,-90.22227743,38.67341021
7598,265321,6,75,RIVERVIEW DR / SCRANTON AVE,-90.2127127,38.73422217
7599,250000,4,36,MARKET ST,-90.20762511,38.62903632
7600,142320,5,46,WATERMAN BLVD,-90.29887151,38.65105056
7601,65701,2,14,MARDEL AVE,-90.27821401,38.59370851
7602,229999,3,30,S JEFFERSON AVE,-90.22385505,38.60297298
7603,32111,6,68,E SAN FRANCISCO AVE,-90.23137116,38.66949932
7604,63701,4,35,N 9TH ST,-90.1934567,38.62898907
7605,31111,6,68,FAIR AVE / E GREEN LEA PL,-90.22436792,38.67284676
7606,51221,2,15,POTOMAC ST,-90.26417214,38.59558673
7607,64701,4,37,LOCUST ST,-90.22393181,38.6359929
7608,64701,1,16,DUNNICA AVE,-90.2464512,38.58725695
7609,67701,2,7,SUTHERLAND AVE,-90.2910755,38.5900938
7610,229999,3,19,S GRAND BLVD,-90.24388582,38.58880282
7611,31111,5,50,NATURAL BRIDGE AVE,-90.27299747,38.68685373
7612,67701,6,56,GREER AVE,-90.22599892,38.65994485
7613,64601,4,59,SULLIVAN AVE / N VANDEVENTER A,-90.22485885,38.66080713
7614,64701,2,8,RHODES AVE,-90.29743254,38.57916733
7615,142320,2,14,OLEATHA AVE,-90.27644501,38.59640714
7616,65701,3,25,SIDNEY ST,-90.23958258,38.60814942
7617,64601,3,22,LEMP AVE / PESTALOZZI ST,-90.21694277,38.59942794
7618,51312,1,1,BATES ST,-90.24874372,38.56589322
7619,36111,3,25,GRAVOIS AVE,-90.24300327,38.59346898
7620,151400,2,15,S GRAND BLVD,-90.24385528,38.59129332
7621,91114,5,53,N KINGSHIGHWAY BLVD,-90.26155012,38.66235125
7622,71013,1,17,S BROADWAY,-90.23314983,38.57663188
7623,64701,1,1,VIRGINIA AVE,-90.25291554,38.55803632
7624,142320,3,31,PARK AVE,-90.22212304,38.61881014
7625,142320,2,45,WOODBOURNE DR,-90.30366833,38.64223609
7626,142320,3,25,VIRGINIA AVE,-90.23603603,38.60291871
7627,229999,3,19,S GRAND BLVD,-90.24388582,38.58880282
7628,71013,6,74,WALL ST,-90.2331758,38.71992348
7629,64701,2,15,S SPRING AVE,-90.24690005,38.59553418
7630,142320,3,31,OHIO AVE,-90.22176982,38.61964132
7631,64701,2,45,WOODBOURNE DR,-90.30454553,38.64244075
7632,31111,2,15,PARKER AVE,-90.25543423,38.59629373
7633,265321,5,53,DR MARTIN LUTHER KING DR / N K,-90.26144095,38.66306222
7634,63701,3,25,S GRAND BLVD,-90.24255395,38.59466522
7635,51312,1,16,LIERMANN AVE,-90.246017,38.58408719
7636,66701,2,14,ARTHUR AVE,-90.28280004,38.6000767
7637,265321,2,7,ITASKA ST,-90.28788503,38.58486253
7638,142320,4,35,SPRUCE ST,-90.19764203,38.62414518
7639,265321,6,68,E FARLIN AVE / TURNER AVE,-90.23135473,38.67136375
7640,31411,1,17,S BROADWAY,-90.23144297,38.5778027
7641,266510,4,35,LOCUST ST,-90.19567586,38.6299477
7642,67601,1,16,POMONA CT,-90.25334539,38.58155188
7643,67701,1,5,S KINGSHIGHWAY BLVD,-90.27596168,38.58653731
7644,142320,5,55,DR MARTIN LUTHER KING DR,-90.25538758,38.66144061
7645,41011,3,16,IOWA AVE,-90.23136678,38.58013328
7646,182400,2,14,LINDENWOOD AVE,-90.2807307,38.59315033
7647,64601,5,46,WATERMAN BLVD,-90.29863334,38.65044605
7648,142320,3,16,IOWA AVE,-90.23091061,38.58229054
7649,52212,5,46,DEBALIVIERE AVE,-90.28551684,38.64930241
7650,31111,1,1,MICHIGAN AVE,-90.24780403,38.56056158
7651,64701,2,88,HOLLY HILLS AVE,-90.31399761,38.58058483
7652,151110,4,59,MONTGOMERY ST,-90.22184857,38.65270783
7653,41011,3,16,OREGON AVE,-90.23331519,38.58195555
7654,51222,6,73,GIESEKING LN,-90.24335196,38.71402889
7655,31421,4,59,ST LOUIS AVE,-90.21995585,38.6541559
7656,91114,1,5,MORGANFORD RD,-90.26838053,38.57744995
7657,32111,1,5,WALLACE AVE,-90.27190858,38.58334968
7658,51322,5,52,WABADA AVE,-90.2627869,38.66878193
7659,64701,2,82,FOREST PARK - GRAND BASIN,-90.29042685,38.64133442
7660,142320,6,69,SACRAMENTO AVE,-90.24705789,38.67561922
7661,69602,5,38,WESTMINSTER PL,-90.25782265,38.64791659
7662,266510,3,16,MONTANA ST,-90.24319404,38.58332864
7663,72113,4,77,N VANDEVENTER AVE,-90.23270924,38.64996527
7664,265321,5,78,DR MARTIN LUTHER KING DR / GOO,-90.27942191,38.6720519
7665,265321,6,75,RIVERVIEW DR / WB 270,-90.18210899,38.76788135
7666,36421,4,59,DR MARTIN LUTHER KING DR,-90.22938292,38.64944688
7667,142320,5,48,CHAMBERLAIN AVE,-90.27952739,38.66164238
7668,265321,3,25,MAGNOLIA AVE,-90.23818317,38.60562553
7669,182999,2,82,LAKE AVE,-90.27079703,38.64476021
7670,182400,2,27,RUSSELL AVE,-90.25399626,38.61450448
7671,64701,3,22,LEMP AVE / SENATE ST,-90.21552801,38.60245602
7672,65701,4,63,N 13TH ST,-90.1932782,38.64426138
7673,69602,2,15,HUMPHREY ST,-90.24690193,38.59888422
7674,182400,4,36,OLIVE ST,-90.19946899,38.63065497
7675,130000,3,24,SHENANDOAH AVE,-90.2240064,38.60758376
7676,182400,6,73,GOODFELLOW BLVD,-90.25484674,38.71424302
7677,265321,2,43,MCCAUSLAND AVE,-90.30852377,38.62172935
7678,65701,5,55,ST LOUIS AVE,-90.2507694,38.668378
7679,65701,5,38,S NEWSTEAD AVE,-90.25654306,38.63409099
7680,250000,4,35,N 7TH ST,-90.19122363,38.62842853
7681,182400,4,35,N 10TH ST,-90.19455863,38.62924733
7682,67601,5,38,PARKVIEW PL,-90.26253496,38.63805468
7683,67601,5,38,PARKVIEW PL,-90.26253496,38.63805468
7684,64701,5,38,MCPHERSON AVE / N NEWSTEAD AVE,-90.25314376,38.64500987
7685,182130,5,50,ARLINGTON AVE,-90.26579545,38.67483996
7686,63701,3,23,S JEFFERSON AVE,-90.22048381,38.61235331
7687,250000,4,35,CARR ST,-90.18525001,38.63401703
7688,64601,4,35,MEMORIAL DR,-90.18814656,38.62198118
7689,41011,4,63,CHAMBERS ST,-90.19468403,38.64466322
7690,41011,4,63,CHAMBERS ST,-90.19468403,38.64466322
7691,250000,4,35,CARR ST,-90.18525001,38.63401703
7692,229999,4,35,LOCUST ST,-90.19061045,38.6285642
7693,265321,2,39,S KINGSHIGHWAY BLVD / MCREE AV,-90.26597873,38.62066621
7694,43013,6,66,E OBEAR AVE,-90.20928171,38.67128901
7695,91113,6,66,E OBEAR AVE,-90.20928171,38.67128901
7696,91113,6,66,E OBEAR AVE,-90.20928171,38.67128901
7697,51112,3,30,UTAH ST,-90.22655171,38.59538681
7698,265321,6,64,E GRAND AVE,-90.20342677,38.67364951
7699,64711,5,38,MCPHERSON AVE,-90.2564042,38.64656814
7700,229999,1,16,S GRAND BLVD,-90.2449289,38.58817079
7701,241300,1,5,MORGANFORD RD,-90.26392072,38.58880925
7702,265321,2,41,HAMPTON AVE / OAKLAND AVE,-90.28667698,38.63061856
7703,265321,2,39,S KINGSHIGHWAY BLVD / MCREE AV,-90.26597873,38.62066621
7704,64701,4,37,OLIVE ST,-90.21900431,38.63329017
7705,64601,6,66,E OBEAR AVE,-90.20573689,38.67312264
7706,229999,4,35,N 9TH ST,-90.19317875,38.62972974
7707,51312,4,62,N 14TH ST,-90.19681273,38.63978652
7708,265321,4,77,N SPRING AVE,-90.23563676,38.63848302
7709,142320,2,7,HAMPTON AVE,-90.29233705,38.5862325
7710,250000,4,36,MARKET ST,-90.19950213,38.62657462
7711,266999,3,16,S GRAND BLVD,-90.24415286,38.58207036
7712,69702,4,77,FINNEY AVE,-90.23444724,38.64679496
7713,229999,4,35,N BROADWAY,-90.18896787,38.62972686
7714,91113,1,16,HYDRAULIC AVE,-90.2507509,38.58503923
7715,64701,2,15,BAMBERGER AVE / GRAVOIS AVE,-90.24900291,38.59182071
7716,250000,4,36,S 14TH ST,-90.20193776,38.62403538
7717,72130,2,8,ITASKA ST,-90.29413352,38.58501373
7718,64701,2,8,WILLMORE RD,-90.30806788,38.57961445
7719,65701,6,76,SHULTE AVE,-90.25063824,38.70637815
7720,250000,4,35,OLIVE ST,-90.19151616,38.62820962
7721,64701,5,38,OLIVE ST,-90.25123106,38.64619754
7722,265321,3,22,S JEFFERSON AVE / WYOMING ST,-90.22438671,38.59717757
7723,250000,4,36,MARKET ST,-90.20333694,38.62800679
7724,64701,5,38,MCPHERSON AVE,-90.2564042,38.64656814
7725,64711,3,20,S BROADWAY,-90.19955253,38.60803427
7726,71013,3,21,S 18TH ST,-90.21359658,38.60390665
7727,142320,5,48,ETZEL AVE,-90.29092115,38.66484855
7728,142320,5,38,WESTMINSTER PL,-90.24134917,38.64050031
7729,71040,2,11,ELIZABETH AVE,-90.29111523,38.61585898
7730,71013,5,46,WATERMAN BLVD,-90.28807769,38.64996335
7731,41011,3,16,OSAGE ST,-90.23129408,38.5827445
7732,229999,4,36,LOCUST ST,-90.19998946,38.63134553
7733,71030,1,16,ALASKA AVE,-90.24738263,38.57094641
7734,91113,1,2,S BROADWAY,-90.26084338,38.54531785
7735,52212,3,19,CHEROKEE ST,-90.23483841,38.59421139
7736,65701,4,63,KISLING LN,-90.19294585,38.6464133
7737,142320,6,74,N BROADWAY,-90.22969506,38.70631239
7738,31421,3,19,CHEROKEE ST,-90.22730693,38.5937767
7739,250000,4,35,N BROADWAY / COLE ST,-90.18694462,38.63356575
7740,67601,3,19,OHIO AVE,-90.22811272,38.59025279
7741,52212,6,68,NATURAL BRIDGE AVE,-90.2353748,38.66981874
7742,71013,3,24,ANN AVE / OHIO AVE,-90.22400275,38.6105466
7743,64701,1,6,BLOW ST,-90.29175231,38.57150056
7744,65701,2,27,FLORA PL,-90.24247871,38.61297768
7745,42011,1,4,GERMANIA ST,-90.27628314,38.55711783
7746,142320,5,38,WASHINGTON AVE,-90.24545191,38.64551785
7747,52312,4,77,WASHINGTON AVE,-90.22542477,38.63723482
7748,241500,4,36,CLARK AVE,-90.20246336,38.62644489
7749,31422,1,5,CHIPPEWA ST,-90.27205148,38.59026973
7750,43013,5,38,DUNCAN AVE,-90.25870776,38.63718189
7751,91113,4,36,LOCUST ST,-90.20054384,38.6317149
7752,67701,4,36,LOCUST ST,-90.20054384,38.6317149
7753,64701,5,38,N NEWSTEAD AVE,-90.25264789,38.64533833
7754,69602,4,59,BACON ST,-90.22071777,38.65291108
7755,64701,4,65,N FLORISSANT AVE,-90.20699452,38.66406158
7756,65701,6,73,MCLARAN AVE,-90.24566279,38.71695006
7757,265321,6,56,W LEXINGTON AVE,-90.22955645,38.66569207
7758,265321,4,35,N BROADWAY / COLE ST,-90.18694462,38.63356575
7759,34421,6,72,W FLORISSANT AVE / THRUSH AVE,-90.24424095,38.70079567
7760,91123,3,33,PARK AVE,-90.20614635,38.61568194
7761,91114,3,33,PARK AVE,-90.20614635,38.61568194
7762,265321,6,56,ELMBANK AVE,-90.24421764,38.66906132
7763,91113,4,35,CHESTNUT ST,-90.19012786,38.62674238
